id,customer_id,product_id,activation_date,termination_date,status,distribution
10361,4314,14,2011-11-29,2015-03-09,inactive,web
10362,4314,15,2011-11-29,2015-01-06,inactive,web
10363,6363,14,2006-08-15,2008-06-24,inactive,web
10364,9633,17,2021-09-30,2021-09-30,inactive,web
10365,9633,10,2017-12-06,2020-11-04,inactive,web
10366,9633,11,2017-12-26,2017-12-26,inactive,phyzical
10367,3513,5,2021-12-21,----------,active,web
10368,3513,6,2022-04-12,----------,active,web
10369,3513,4,2020-04-14,2021-02-03,inactive,web
10370,9430,4,2011-12-31,2014-04-21,inactive,web
10371,4114,4,2022-02-07,----------,active,web
10372,8861,10,2018-07-20,2021-03-15,inactive,web
10373,8861,11,2021-02-04,2021-02-04,inactive,web
10374,8861,1,2009-08-11,2010-01-14,inactive,web
10375,7203,1,2020-03-13,2020-04-10,inactive,web
10376,6174,18,2021-07-23,----------,active,phyzical
10377,6174,14,2021-06-01,----------,active,phyzical
10378,2633,5,2022-09-15,----------,active,phyzical
10379,2633,7,2022-09-17,----------,active,web
10380,9435,9,2011-07-11,2015-02-11,inactive,web
10381,9435,5,2016-09-06,2017-11-02,inactive,web
10382,9435,7,2016-10-28,2016-11-27,inactive,phyzical
10383,388,10,2007-10-26,2007-11-04,inactive,phyzical
10384,388,11,2007-10-08,2007-10-18,inactive,phyzical
10385,7202,1,2015-10-03,2019-09-09,inactive,phyzical
10386,7202,2,2017-05-18,2019-09-02,inactive,web
10387,7202,9,2016-01-07,2020-05-23,inactive,web
10388,4489,14,2004-09-25,2007-12-31,inactive,phyzical
10389,418,5,2021-06-20,----------,active,phyzical
10390,418,4,2022-01-18,----------,active,web
10391,9465,16,2021-09-07,----------,active,web
10392,9465,8,2020-11-26,----------,active,web
10393,5877,10,2022-10-03,----------,active,phyzical
10394,9195,4,2017-10-23,2018-02-04,inactive,web
10395,3978,10,2016-07-13,2017-12-02,inactive,web
10396,7273,4,2007-10-29,2010-08-08,inactive,phyzical
10397,3225,1,2022-12-26,----------,active,phyzical
10398,9221,14,2010-03-11,2013-06-19,inactive,web
10399,9221,4,2021-07-08,2021-11-01,inactive,phyzical
10400,2092,5,2022-04-13,----------,active,phyzical
10401,2092,6,2022-04-24,----------,active,phyzical
10402,2092,18,2022-11-03,----------,active,phyzical
10403,1380,8,2010-11-21,2010-12-08,inactive,phyzical
10404,8529,5,2022-12-04,----------,active,web
10405,8529,6,2022-12-18,----------,active,web
10406,8529,3,2014-09-23,2014-10-12,inactive,phyzical
10407,2038,5,1996-09-06,1998-01-20,inactive,web
10408,2038,14,1999-01-13,2002-04-24,inactive,phyzical
10409,2038,15,2001-03-04,2001-04-23,inactive,phyzical
10410,5444,18,2022-04-25,----------,active,web
10411,5444,19,2022-02-22,----------,active,web
10412,5444,20,2022-03-12,----------,active,web
10413,7038,5,2022-10-10,----------,active,phyzical
10414,2204,9,2004-06-10,2005-09-06,inactive,phyzical
10415,2204,5,2004-09-09,2006-12-28,inactive,web
10416,2204,6,2006-07-11,2006-09-26,inactive,web
10417,8829,5,2006-01-17,2009-05-24,inactive,phyzical
10418,8829,7,2006-09-26,2009-05-09,inactive,web
10419,1922,10,2020-05-12,2021-05-21,inactive,web
10420,1922,12,2020-05-14,2021-04-06,inactive,web
10421,1922,1,2022-03-06,----------,active,phyzical
10422,1362,5,2017-01-04,2020-04-10,inactive,web
10423,4115,1,2022-09-14,----------,active,web
10424,4115,10,2022-05-19,----------,active,web
10425,4115,13,2022-10-19,----------,active,phyzical
10426,5463,19,2019-01-31,2019-07-24,inactive,web
10427,5463,8,2021-01-02,----------,active,phyzical
10428,3072,4,2016-08-25,2017-09-10,inactive,web
10429,2776,10,2013-03-24,2014-03-06,inactive,web
10430,2776,11,2013-12-16,2013-12-26,inactive,web
10431,724,10,2017-05-24,2021-04-02,inactive,phyzical
10432,724,11,2021-01-28,2021-02-02,inactive,phyzical
10433,4642,5,2006-01-01,2007-09-07,inactive,web
10434,4642,6,2006-01-21,2006-12-25,inactive,web
10435,9958,10,2022-03-19,----------,active,web
10436,9958,13,2022-03-15,----------,active,web
10437,6894,10,2022-04-12,----------,active,web
10438,6894,16,2022-08-04,----------,active,web
10439,1700,19,2006-07-28,2010-09-08,inactive,web
10440,1700,20,2006-08-19,2007-04-24,inactive,web
10441,1700,1,2016-01-07,2016-07-23,inactive,web
10442,7954,10,2014-02-27,2016-02-09,inactive,web
10443,7954,10,2017-08-21,2019-12-23,inactive,web
10444,1234,19,2022-02-11,----------,active,web
10445,1234,20,2022-02-15,----------,active,web
10446,1234,5,2021-09-19,----------,active,phyzical
10447,3153,14,2022-05-19,----------,active,web
10448,3153,15,2022-06-01,----------,active,phyzical
10449,3153,10,2022-04-19,----------,active,web
10450,865,19,2021-12-24,2021-12-26,inactive,web
10451,865,20,2021-12-24,2021-12-26,inactive,web
10452,5836,18,2022-01-05,2022-01-23,inactive,web
10453,6197,1,2021-10-08,----------,active,web
10454,6197,2,2021-11-07,2021-12-26,inactive,web
10455,7469,19,2004-08-07,2008-10-08,inactive,web
10456,3250,10,2022-08-01,----------,active,web
10457,3250,12,2022-12-09,----------,active,phyzical
10458,5103,8,2022-11-10,----------,active,phyzical
10459,5103,10,2022-05-10,----------,active,web
10460,5103,13,2022-07-09,----------,active,web
10461,5295,5,2018-05-18,2022-02-25,inactive,web
10462,5295,7,2018-09-18,2020-12-02,inactive,web
10463,5213,8,2000-08-13,2002-11-05,inactive,web
10464,5213,16,2001-04-25,2003-03-26,inactive,phyzical
10465,8672,14,2020-11-21,----------,active,web
10466,8672,15,2021-01-20,----------,active,web
10467,8672,14,2021-12-07,----------,active,phyzical
10468,3432,1,2021-03-17,----------,active,web
10469,3432,2,2022-01-16,----------,active,phyzical
10470,2431,9,2022-06-28,----------,active,phyzical
10471,6529,5,2002-10-31,2005-10-05,inactive,web
10472,5128,5,2014-05-17,2015-02-03,inactive,web
10473,5128,6,2014-05-22,2014-09-08,inactive,web
10474,5128,10,2014-10-04,2018-02-18,inactive,web
10475,5128,13,2017-02-14,2018-02-07,inactive,web
10476,9733,4,2021-06-04,----------,active,phyzical
10477,9353,1,2004-01-01,2004-02-11,inactive,web
10478,9353,2,2004-02-03,2004-02-09,inactive,phyzical
10479,526,16,2022-09-26,----------,active,phyzical
10480,9590,16,2020-10-01,2021-04-24,inactive,web
10481,3593,16,2020-03-23,----------,active,phyzical
10482,3593,5,2018-08-22,2021-06-28,inactive,web
10483,3593,7,2019-04-02,2021-02-07,inactive,phyzical
10484,7733,10,2021-09-15,2021-10-16,inactive,phyzical
10485,7733,19,2021-12-24,----------,active,web
10486,1393,19,2014-12-05,2016-06-18,inactive,phyzical
10487,1393,14,2018-05-02,2020-07-14,inactive,phyzical
10488,1393,15,2019-02-02,2019-08-13,inactive,phyzical
10489,8084,14,2021-09-27,2021-09-28,inactive,web
10490,8084,5,2021-09-30,----------,active,web
10491,8084,6,2021-10-22,2021-10-25,inactive,web
10492,3113,19,2022-02-27,----------,active,phyzical
10493,3113,20,2022-03-13,----------,active,phyzical
10494,3113,1,2021-09-12,2021-12-24,inactive,web
10495,5810,5,2012-10-28,2012-11-23,inactive,web
10496,5810,7,2012-10-21,2012-10-21,inactive,phyzical
10497,1881,3,2012-11-26,2016-07-29,inactive,web
10498,1881,1,2008-05-08,2010-09-25,inactive,web
10499,1881,2,2009-03-22,2010-07-21,inactive,web
10500,4874,9,2008-11-11,2011-08-13,inactive,phyzical
10501,8912,5,2022-08-07,----------,active,web
10502,8912,6,2022-08-15,----------,active,web
10503,4504,18,2022-11-26,----------,active,phyzical
10504,682,17,2020-08-15,----------,active,web
10505,682,9,2020-08-12,2020-08-23,inactive,web
10506,2537,10,2022-01-21,----------,active,web
10507,2537,12,2022-11-16,----------,active,phyzical
10508,2677,10,2019-12-28,----------,active,web
10509,2677,12,2019-12-28,2019-12-29,inactive,web
10510,490,1,2021-12-29,----------,active,web
10511,490,2,2021-12-31,2021-12-31,inactive,web
10512,490,3,2022-03-31,----------,active,phyzical
10513,6860,10,2019-03-11,2019-06-01,inactive,web
10514,6860,12,2019-06-01,2019-06-01,inactive,phyzical
10515,6860,19,2019-01-28,2020-04-01,inactive,web
10516,2663,5,2021-11-29,2021-11-29,inactive,web
10517,2663,14,2019-11-17,2019-12-11,inactive,web
10518,1252,9,2017-05-13,2017-07-26,inactive,web
10519,5321,5,2020-08-29,----------,active,web
10520,5321,7,2020-08-29,2020-11-01,inactive,web
10521,5321,4,2022-02-01,----------,active,web
10522,4151,5,2015-09-07,2015-09-21,inactive,web
10523,4151,10,2015-04-26,2015-08-23,inactive,web
10524,4151,11,2015-04-07,2015-04-22,inactive,phyzical
10525,1926,5,2017-10-16,2020-10-09,inactive,web
10526,1926,1,2013-05-13,2015-10-27,inactive,web
10527,1926,2,2014-03-23,2014-10-07,inactive,web
10528,4578,10,2011-01-18,2013-07-03,inactive,web
10529,4578,13,2012-05-24,2012-08-17,inactive,web
10530,4578,5,2007-12-23,2008-10-16,inactive,phyzical
10531,9851,14,2022-07-17,----------,active,web
10532,9851,15,2022-08-05,----------,active,web
10533,8436,9,2017-07-27,2019-03-08,inactive,phyzical
10534,8226,5,2019-08-19,----------,active,phyzical
10535,8226,6,2022-03-07,----------,active,web
10536,8226,10,2003-04-16,2006-03-07,inactive,web
10537,8226,13,2005-02-09,2005-03-08,inactive,phyzical
10538,3635,10,2017-05-21,2017-12-03,inactive,phyzical
10539,3635,11,2017-08-21,2017-11-22,inactive,web
10540,3669,5,2004-05-26,2005-10-18,inactive,web
10541,3669,6,2005-10-09,2005-10-10,inactive,web
10542,3669,10,1999-02-27,2003-12-18,inactive,web
10543,6679,17,2018-12-14,----------,active,phyzical
10544,6679,14,2015-12-29,2016-05-13,inactive,phyzical
10545,6679,15,2015-12-31,2016-02-13,inactive,web
10546,5171,8,2021-08-23,----------,active,web
10547,6734,5,2016-12-25,2018-09-08,inactive,web
10548,6734,7,2017-06-06,2018-05-18,inactive,web
10549,6734,19,2018-03-18,2021-06-06,inactive,web
10550,6734,20,2020-02-04,2021-02-02,inactive,web
10551,5270,17,2020-07-07,----------,active,web
10552,5270,18,2019-12-19,2020-08-19,inactive,phyzical
10553,317,10,2003-07-02,2003-12-02,inactive,web
10554,317,11,2003-08-16,2003-09-07,inactive,web
10555,719,18,2021-05-16,----------,active,phyzical
10556,719,10,2022-09-29,----------,active,phyzical
10557,719,12,2022-09-29,----------,active,web
10558,8869,16,2006-12-06,2007-09-21,inactive,web
10559,7208,1,2017-04-10,2019-07-13,inactive,phyzical
10560,7208,8,2017-07-14,2018-04-29,inactive,web
10561,9921,1,2022-02-21,----------,active,web
10562,9921,2,2022-07-13,----------,active,phyzical
10563,5147,10,2012-05-08,2012-06-02,inactive,web
10564,5147,13,2012-06-01,2012-06-01,inactive,phyzical
10565,8575,10,2018-11-22,2018-11-28,inactive,web
10566,8575,12,2018-11-23,2018-11-26,inactive,phyzical
10567,8575,3,2020-03-10,2020-04-17,inactive,web
10568,7908,19,2016-03-28,2020-07-04,inactive,web
10569,7908,19,2007-08-17,2007-11-17,inactive,phyzical
10570,1298,5,2011-01-15,2011-11-10,inactive,phyzical
10571,1298,6,2011-06-06,2011-09-03,inactive,web
10572,9661,14,2021-08-16,2021-12-19,inactive,web
10573,9661,15,2021-12-09,2021-12-17,inactive,web
10574,811,10,2006-04-03,2010-04-10,inactive,phyzical
10575,811,11,2008-03-15,2009-10-14,inactive,phyzical
10576,811,10,1998-04-25,2002-09-07,inactive,phyzical
10577,2727,8,2021-02-05,2021-07-03,inactive,web
10578,5390,18,2021-05-30,----------,active,web
10579,5390,1,2021-10-16,----------,active,phyzical
10580,9060,14,2019-09-30,2020-05-31,inactive,web
10581,2142,5,2019-03-10,----------,active,web
10582,2142,6,2022-02-24,----------,active,phyzical
10583,2142,18,2010-03-15,2010-08-08,inactive,web
10584,7630,5,2011-09-02,2011-10-05,inactive,web
10585,7630,5,2009-12-28,2009-12-31,inactive,phyzical
10586,7630,6,2009-12-28,2009-12-31,inactive,web
10587,76,3,2014-05-14,2017-06-10,inactive,phyzical
10588,76,10,2012-06-23,2014-11-11,inactive,phyzical
10589,76,12,2013-04-03,2013-11-02,inactive,web
10590,4630,4,2010-01-10,2014-11-19,inactive,web
10591,6146,19,2017-03-12,2017-10-14,inactive,web
10592,6146,20,2017-06-10,2017-08-24,inactive,web
10593,7011,5,2022-08-13,----------,active,web
10594,7011,7,2022-09-15,----------,active,web
10595,2238,8,2020-08-17,2020-11-03,inactive,web
10596,2238,3,2013-10-11,2013-10-23,inactive,web
10597,9343,10,2021-03-18,----------,active,phyzical
10598,9343,13,2021-10-09,2021-10-11,inactive,phyzical
10599,9343,1,2022-09-14,----------,active,phyzical
10600,7651,8,2022-05-21,----------,active,web
10601,7651,9,2021-11-23,2022-02-20,inactive,web
10602,6652,10,2019-12-23,2020-09-22,inactive,web
10603,6652,12,2019-12-26,2020-04-10,inactive,web
10604,1124,10,2022-10-22,----------,active,web
10605,1124,11,2022-10-29,----------,active,phyzical
10606,1124,19,2022-07-25,----------,active,phyzical
10607,1124,20,2022-09-22,----------,active,web
10608,5076,3,2015-12-17,2016-05-04,inactive,web
10609,5076,5,2018-10-04,2019-09-27,inactive,web
10610,5076,6,2019-03-16,2019-07-02,inactive,phyzical
10611,9450,5,2021-09-21,2021-10-09,inactive,phyzical
10612,2693,19,2015-04-19,2015-11-17,inactive,web
10613,2693,20,2015-08-22,2015-10-20,inactive,web
10614,2693,16,2019-01-14,2020-09-15,inactive,web
10615,4434,5,2017-03-23,2017-06-21,inactive,phyzical
10616,4434,6,2017-04-12,2017-06-13,inactive,web
10617,2515,1,2012-03-20,2013-05-02,inactive,web
10618,2515,2,2013-01-31,2013-03-29,inactive,phyzical
10619,2515,10,2014-12-27,2018-10-31,inactive,web
10620,8566,19,2017-03-04,2017-03-16,inactive,web
10621,3060,5,2018-10-09,2021-04-24,inactive,web
10622,7848,8,2020-04-10,2020-11-03,inactive,phyzical
10623,7848,3,2022-03-13,----------,active,web
10624,8866,18,2016-08-31,2018-09-23,inactive,web
10625,8866,9,2015-09-13,2017-04-18,inactive,web
10626,1719,5,2015-02-24,2015-04-17,inactive,phyzical
10627,1719,7,2015-02-17,2015-04-02,inactive,web
10628,397,14,2022-04-21,----------,active,web
10629,397,15,2022-11-25,----------,active,web
10630,397,14,2022-11-07,----------,active,web
10631,397,15,2022-11-14,----------,active,phyzical
10632,3753,10,2009-04-12,2013-08-28,inactive,web
10633,3753,1,2019-12-05,2021-03-25,inactive,web
10634,3753,2,2021-01-19,2021-01-20,inactive,web
10635,5528,19,2015-02-10,2017-04-27,inactive,phyzical
10636,5528,8,2003-01-11,2004-01-08,inactive,phyzical
10637,440,14,2019-03-14,2019-04-22,inactive,phyzical
10638,4078,5,2019-06-01,----------,active,web
10639,4078,7,2022-02-03,----------,active,web
10640,6491,14,2006-04-15,2006-08-21,inactive,web
10641,6491,9,2003-01-21,2003-04-14,inactive,web
10642,7253,10,2020-10-28,2021-01-29,inactive,web
10643,4752,16,2016-06-13,2016-11-03,inactive,phyzical
10644,1455,19,2019-07-11,2021-09-14,inactive,web
10645,3738,18,2010-09-01,2014-01-19,inactive,web
10646,3738,1,2012-02-07,2013-03-08,inactive,web
10647,3738,2,2013-02-16,2013-03-04,inactive,phyzical
10648,9874,8,2021-10-26,2022-01-19,inactive,phyzical
10649,9874,5,2022-02-08,2022-02-13,inactive,phyzical
10650,9874,6,2022-02-10,2022-02-11,inactive,web
10651,7266,10,2022-06-13,----------,active,web
10652,7266,13,2022-06-17,----------,active,web
10653,7266,10,2021-12-16,----------,active,phyzical
10654,7266,13,2021-12-21,----------,active,web
10655,9101,10,2022-08-04,----------,active,web
10656,9101,3,2021-08-21,2021-10-09,inactive,web
10657,3602,5,2021-10-01,2021-10-15,inactive,phyzical
10658,3602,7,2021-10-12,2021-10-15,inactive,web
10659,3602,14,2021-08-17,----------,active,phyzical
10660,3602,15,2021-08-18,2021-09-04,inactive,web
10661,8426,5,2018-11-11,2021-11-12,inactive,web
10662,8426,7,2020-04-18,2021-10-26,inactive,web
10663,311,14,2021-04-28,2021-11-26,inactive,phyzical
10664,311,15,2021-05-05,2021-07-25,inactive,web
10665,4667,10,2018-03-19,2019-07-02,inactive,web
10666,4667,12,2018-03-26,2019-05-19,inactive,web
10667,8805,1,2005-10-18,2007-12-13,inactive,web
10668,8805,2,2005-11-19,2005-11-28,inactive,web
10669,8805,5,2019-02-21,2019-07-11,inactive,web
10670,8805,7,2019-03-10,2019-07-01,inactive,web
10671,656,5,2022-08-16,----------,active,web
10672,7063,10,2020-05-08,2020-10-05,inactive,web
10673,7063,12,2020-08-24,2020-09-28,inactive,web
10674,7063,5,2019-04-30,----------,active,phyzical
10675,7063,7,2020-06-29,2021-10-26,inactive,web
10676,5252,19,2003-07-29,2004-09-04,inactive,phyzical
10677,9691,1,2000-12-30,2003-08-29,inactive,phyzical
10678,8401,17,2007-10-20,2007-12-03,inactive,web
10679,8401,1,2008-03-04,2010-01-27,inactive,phyzical
10680,3265,8,2018-02-19,2018-05-01,inactive,web
10681,556,9,2017-01-15,2019-04-22,inactive,phyzical
10682,556,10,2014-01-17,2017-12-23,inactive,web
10683,556,12,2016-11-12,2016-11-25,inactive,phyzical
10684,6464,1,2000-01-04,2004-05-18,inactive,phyzical
10685,6464,1,2001-01-24,2002-04-02,inactive,phyzical
10686,2870,14,2008-05-04,2008-09-01,inactive,web
10687,2870,15,2008-06-25,2008-09-01,inactive,web
10688,2630,1,2015-12-04,2017-04-20,inactive,web
10689,2630,2,2017-02-26,2017-03-31,inactive,web
10690,1657,1,2007-04-26,2011-03-17,inactive,web
10691,3740,3,2022-02-19,----------,active,phyzical
10692,3740,18,2016-11-23,2018-04-20,inactive,web
10693,6949,16,2021-12-15,2021-12-19,inactive,web
10694,6949,3,2022-11-29,----------,active,web
10695,9981,10,2022-07-15,----------,active,web
10696,9981,5,2019-08-30,2020-08-08,inactive,web
10697,6164,19,2010-09-16,2012-01-11,inactive,phyzical
10698,6164,20,2011-01-22,2012-01-11,inactive,web
10699,6164,19,2018-02-28,2019-10-25,inactive,web
10700,6164,20,2019-02-26,2019-02-27,inactive,web
10701,8595,4,2020-04-28,----------,active,web
10702,8595,17,2020-08-23,----------,active,web
10703,152,18,2011-02-19,2014-11-04,inactive,web
10704,152,19,2002-10-20,2004-02-10,inactive,web
10705,4981,4,2016-06-24,2016-12-16,inactive,web
10706,6183,19,2006-01-27,2006-04-02,inactive,web
10707,7197,14,2003-06-21,2005-05-22,inactive,web
10708,2381,16,2009-12-24,2011-08-05,inactive,phyzical
10709,2381,5,2007-06-02,2007-09-24,inactive,web
10710,2381,6,2007-07-20,2007-07-26,inactive,web
10711,1192,19,2022-12-07,----------,active,phyzical
10712,1192,1,2019-08-17,----------,active,web
10713,9424,1,2005-02-20,2007-03-02,inactive,web
10714,3624,1,2022-12-07,----------,active,web
10715,8250,3,2010-11-23,2014-06-18,inactive,phyzical
10716,8250,19,2006-02-14,2010-09-06,inactive,phyzical
10717,3209,18,2022-06-04,----------,active,phyzical
10718,3209,10,2022-05-07,----------,active,web
10719,3209,11,2022-09-22,----------,active,phyzical
10720,9332,4,2017-11-16,2021-05-29,inactive,phyzical
10721,9332,5,2022-07-24,----------,active,phyzical
10722,9332,7,2022-08-05,----------,active,phyzical
10723,8541,8,2010-06-01,2012-10-03,inactive,phyzical
10724,8541,1,2018-11-27,----------,active,web
10725,8541,2,2021-10-28,2021-12-20,inactive,web
10726,916,3,2017-02-05,2020-07-15,inactive,phyzical
10727,4645,1,2021-12-02,----------,active,web
10728,4645,2,2021-12-18,2022-01-27,inactive,web
10729,4645,10,2021-12-22,2021-12-24,inactive,web
10730,4645,13,2021-12-22,2021-12-24,inactive,web
10731,9275,14,2013-10-22,2016-07-09,inactive,web
10732,9655,14,2021-05-04,2021-08-17,inactive,phyzical
10733,9655,15,2021-07-24,2021-07-29,inactive,phyzical
10734,5181,5,2022-01-23,----------,active,web
10735,5181,7,2022-01-22,2022-01-26,inactive,phyzical
10736,5181,18,2017-12-09,2017-12-20,inactive,phyzical
10737,1392,19,2020-10-16,2020-10-22,inactive,web
10738,1392,18,2021-03-13,2021-05-26,inactive,phyzical
10739,2416,16,2015-10-10,2018-09-30,inactive,phyzical
